feature,count,mean_activation,best_rank
953,1,0.39201247692108154,1
41736,1,0.14224332571029663,2
12010,1,0.13509981334209442,3
8726,1,0.1036105826497078,4
22763,1,0.10121645033359528,5
17899,1,0.09112732857465744,6
26795,1,0.08988164365291595,7
1607,1,0.07695344090461731,8
18992,1,0.07412388920783997,9
26431,1,0.057225435972213745,10
